group_id,round_num,block_num,target,speaker_id,description,word_count,accuracy,n_listeners_correct,n_parse_errors
G16,14,2,page7-255,2,"Head top-left. Right side is a single GIANT point sticking perfectly horizontally right. CRUCIAL: The edge from the neck down to that far-right tip is one continuous, straight diagonal slope (no shoulder). Left side has a small horizontal arm pointing straight left, and a thick leg slanting down-left.",48,0.5,1,0
G16,15,2,page7-107,2,"Flat horizontal bottom edge. Entire right side is a long, straight diagonal edge slanting up-left. Square head at top-left. Left profile has two sharp points sticking out left. Looks like a person kneeling facing left.",35,0.0,0,0
G16,16,2,page5-28,2,Central diamond body. The very bottom is a sharp point aiming straight down (it has NO diagonal legs slanting downwards at all). Square head is on the top-left sloped edge. A thick leg points perfectly horizontally left. A small arm points perfectly horizontally right.,44,1.0,2,0
G16,17,2,page3-35,2,"Square head top-left. Left side: one straight horizontal LEFT arm, one slanting DOWN-LEFT leg. Right side: exactly TWO points - an UP-RIGHT arm, and below it, a straight HORIZONTAL RIGHT arm. CRUCIAL: It has NO down-right pointing limb. The lower right arm points perfectly horizontally right. The absolute lowest point of the whole figure is the tip of the down-left leg.",61,1.0,2,0
G16,18,3,page3-35,0,"Square head top-left. Left side: one straight horizontal LEFT arm, one slanting DOWN-LEFT leg. Right side: exactly TWO points - an UP-RIGHT arm, and below it, a straight HORIZONTAL RIGHT arm. CRUCIAL: It has NO down-right pointing limb. The lower right arm points perfectly horizontally right. Lowest point is tip of down-left leg.",53,1.0,2,0
G16,19,3,page-B,0,"Head at top. Left side has a point sticking straight left, and a thick leg slanting down-left. Right side has a point sticking straight right. KEY DIFFERENCE: The right edge drops perfectly straight down vertically from that rightmost point. It does NOT slant back inward.",45,0.5,1,0
G16,20,3,page7-255,0,Square head top-left. Left side has a small perfectly horizontal left-pointing arm and a down-left slanting leg. Right side is one large point sticking perfectly straight right. CRUCIAL: The top edge of this right side is a single continuous diagonal downward slope straight from the neck to the far right tip (NO flat horizontal shoulder). The bottom edge of this right point is a perfectly flat horizontal line.,68,0.5,1,0
G16,21,3,page7-107,0,CRUCIAL: This figure has NO parts sticking out to the right. The entire right edge is a single continuous perfectly straight diagonal line sloping up-left. The bottom edge is a perfectly flat horizontal straight line. Square head at top-left. Left side has two points sticking out left.,47,0.5,1,0
G16,22,3,page9-46,0,"Square head top-left. CRUCIAL: This figure has ZERO parts pointing perfectly horizontally straight left or right. The left side has ONLY a thick leg slanting diagonally down-left. The right side has EXACTLY TWO points: one aiming diagonally UP-RIGHT, and one below it aiming diagonally DOWN-RIGHT.",45,1.0,2,0
G16,23,3,page5-28,0,Central diamond body. The very bottom is a sharp point aiming straight down (it has NO diagonal legs slanting downwards). Square head is on the top-left sloped edge. A thick limb points perfectly horizontally straight left. A small arm points perfectly horizontally straight right.,44,0.5,1,0
G16,24,4,page9-46,1,"Square head top-left. CRUCIAL: This figure has ZERO parts pointing perfectly horizontally straight left or right. The left side has ONLY a thick leg slanting diagonally down-left. The right side has EXACTLY TWO points: one aiming diagonally UP-RIGHT, and one below it aiming diagonally DOWN-RIGHT.",45,0.5,1,0
G16,25,4,page5-28,1,Central diamond body. CRUCIAL: It has NO diagonal limbs. The right side has EXACTLY ONE small arm pointing perfectly horizontally right. The left side has EXACTLY ONE thick limb pointing perfectly horizontally left. The very bottom is a sharp tip aiming perfectly straight down. Square head is on the top-left edge.,51,0.0,0,0
G16,26,4,page-B,1,"Head at the very top. Left side has a perfectly horizontal left-pointing arm and a thick diagonally down-left slanting leg. Right side has a perfectly horizontal right-pointing arm. CRUCIAL: Below this right arm, the right outline drops PERFECTLY VERTICALLY STRAIGHT DOWN (forming a flat vertical wall). It has NO right leg and does NOT slant inward.",56,0.5,1,0
G16,27,4,page7-255,1,"Square head top-left. Left side has a small perfectly horizontal left-pointing arm, and a thick diagonally down-left slanting leg. Right side is exactly one large point aiming perfectly horizontally right. CRUCIAL DIFFERENCE: The right side is shaped like a triangle. Its top edge SLANTS DIAGONALLY down straight from the neck to the far right tip (it has NO flat horizontal top edge). Its bottom edge is perfectly flat and horizontal.",70,1.0,2,0
G16,28,4,page3-35,1,"Square head top-left. Left side: one straight horizontal LEFT arm, one slanting DOWN-LEFT leg. Right side: exactly TWO points - an UP-RIGHT arm, and below it, a straight HORIZONTAL RIGHT arm. CRUCIAL: It has NO down-right pointing limb. The lower right arm points perfectly horizontally right. Lowest point is tip of down-left leg.",53,0.5,1,0
G16,29,4,page7-107,1,"Base is perfectly flat and horizontal. The bottom-right corner is a sharp acute point. The entire right side is one continuous, uninterrupted diagonal line sloping straight up-left from that corner (like a ramp). Square head top-left. Left side has two jagged points. NO parts stick out right.",47,1.0,2,0
G16,30,5,page7-255,2,"Square head top-left. Left side has a small perfectly horizontal left-pointing arm, and a thick diagonally down-left slanting leg. Right side is exactly one large point aiming perfectly horizontally right. CRUCIAL: The top edge of this right side SLANTS DIAGONALLY down straight from the neck to the far right tip (NO flat horizontal top edge). Its bottom edge is perfectly flat and horizontal.",63,0.5,1,0
G16,31,5,page9-46,2,"Square head top-left. CRUCIAL: This figure has ZERO perfectly horizontal arms. The left side has NO straight left-pointing arm, ONLY a thick leg slanting diagonally down-left. The right side has EXACTLY TWO points: one aiming diagonally UP-RIGHT, and one below it aiming diagonally DOWN-RIGHT.",44,0.0,0,0
G16,32,5,page-B,2,"Head at very top. Left side: perfectly horizontal left arm, and a thick diagonally down-left slanting leg. Right side: one perfectly horizontal right arm (its top edge is completely flat, NOT slanting up). CRUCIAL DIFFERENCE: From the far right tip of this right arm, the outer edge drops PERFECTLY VERTICALLY straight down, forming a flat vertical wall. It does NOT slant back inward below the arm.",66,0.5,1,0
G16,33,5,page3-35,2,"Square head top-left. Left side: one perfectly straight horizontal LEFT arm, and one slanting DOWN-LEFT leg. Right side: exactly TWO points - an UP-RIGHT arm, and below it, a straight HORIZONTAL RIGHT arm. CRUCIAL: It has NO down-right pointing limb. The lower right arm points perfectly horizontally right (its bottom edge is completely flat). The absolute lowest point of the whole figure is the tip of the down-left leg.",69,1.0,2,0
G16,34,5,page5-28,2,"Central body is a large tilted square (diamond). Square head is on its top-left slanted edge. From the left corner, a thick limb points perfectly horizontally straight left. From the right corner, a small triangular arm points perfectly horizontally straight right. The absolute lowest point is the diamond's bottom sharp corner pointing straight down. CRUCIAL: It has ZERO legs extending downwards anywhere.",62,0.5,1,0
G16,35,5,page7-107,2,"Base is perfectly flat and horizontal. The bottom-right corner is a sharp acute point. The entire right side is one continuous, uninterrupted diagonal line sloping straight up-left from that corner (like a ramp). CRUCIAL: NO parts stick out right. Square head top-left. Left side has two jagged points.",48,0.5,1,0
G17,0,0,page5-28,0,"Figure leaning backwards to the left, with a square head and one arm pointing straight out horizontally to the right.",20,0.0,0,0
G17,1,0,page9-46,0,"Figure running to the right, leaning forward. Square head, legs wide apart in mid-stride, no arms sticking out.",18,0.0,0,0
G17,2,0,page3-35,0,"Person with a large diamond-shaped torso, square head, one arm pointing straight out to the left, standing with legs spread apart.",21,0.5,1,0
G17,3,0,page7-255,0,"Figure leaning far forward to the left, as if lunging. It has a square head, one arm pointing straight out horizontally to the left, and legs wide apart in mid-stride.",30,0.0,0,0
G17,4,0,page7-107,0,"Person hunched forward to the right, carrying a giant triangular backpack pointing top-right. Square head is on the left, one arm points down-right.",23,0.0,0,0
G17,5,0,page-B,0,Figure with a square head on the far right edge and a small pointy arm sticking straight out to the right just below it. A large triangular shape points diagonally up and to the left from its back.,38,0.0,0,0
G17,6,1,page7-255,1,Wide figure. Square head on the left. One small arm points perfectly horizontally to the left. One leg extends completely horizontally to the right. The other leg points straight vertically down.,31,0.0,0,0
G17,7,1,page-B,1,Square head on the right. Arm directly below it points straight horizontally right (3 o'clock). Large triangular backpack points diagonally up-left (10 o'clock). One leg points straight down (6 o'clock).,30,0.5,1,0
G17,8,1,page7-107,1,Square head at top-left (10 o'clock). Large triangular backpack points diagonally up-right (2 o'clock). Small arm points down-right (4 o'clock).,20,0.5,1,0
G17,9,1,page9-46,1,X-shaped figure. Square head at top-right (2 o'clock). Large pointed triangle points up-left (10 o'clock). Two legs point diagonally down-left (7 o'clock) and down-right (5 o'clock). No horizontal or vertical parts.,31,0.0,0,0
G17,10,1,page3-35,1,Square head perfectly at the top. Left arm points strictly horizontal left (9 o'clock). Torso is a large vertical diamond. Legs point diagonally down-left (7 o'clock) and down-right (5 o'clock). There are NO parts pointing horizontally right (3 o'clock).,39,1.0,2,0
G17,11,1,page5-28,1,Square head at top-left (10 o'clock). Large arm points strictly horizontal right (3 o'clock). One leg points strictly vertical down (6 o'clock). Another leg points diagonally down-left (7 o'clock).,29,0.0,0,0
G17,12,2,page3-35,2,Square head perfectly at the top. Left arm points strictly horizontal left (9 o'clock). Torso is a large vertical diamond. Legs point diagonally down-left (7 o'clock) and down-right (5 o'clock). There are NO parts pointing horizontally right (3 o'clock).,39,1.0,2,0
G17,13,2,page7-107,2,"Square head at top-LEFT. Large pointy triangular shape points diagonally up-RIGHT. Two lower legs: one points straight down, the other points diagonally down-right. There are no perfectly horizontal parts.",29,0.5,1,0
G17,14,2,page7-255,2,Square head is at 10 o'clock (top-LEFT). Small arm points straight to 9 o'clock (strictly horizontal LEFT). Long leg points straight to 3 o'clock (strictly horizontal RIGHT). Bottom leg points straight to 6 o'clock (strictly vertical DOWN).,37,1.0,2,0
G17,15,2,page9-46,2,"X-shaped figure. Crucially, the HIGHEST point is a sharp tip pointing diagonally up-LEFT (10 o'clock). The square head is at the top-RIGHT (2 o'clock), noticeably LOWER than the up-left tip. The center is pinched thin. Two legs point diagonally down-left (7 o'clock) and down-right (5 o'clock). There are NO perfectly horizontal or vertical limbs.",54,1.0,2,0
G17,16,2,page5-28,2,"Square head is the HIGHEST point at top-LEFT (10 o'clock). Three sharp points extend from the body: one strictly horizontal RIGHT (3 o'clock), one strictly vertical DOWN (6 o'clock), and one diagonally DOWN-LEFT (7-8 o'clock). Crucially, there is NO part pointing straight up, NO part pointing down-right, and NO part pointing horizontal left.",53,0.5,1,0
G17,17,2,page-B,2,"Square head is on the RIGHT side, noticeably LOWER than the HIGHEST point, which is a large sharp tip pointing diagonally UP-LEFT (10 o'clock). Just below the head, a small arm points STRICTLY HORIZONTAL RIGHT (3 o'clock). Of the two legs, one points STRICTLY VERTICAL DOWN (6 o'clock), and the other points diagonally DOWN-LEFT.",54,0.5,1,0
G17,18,3,page7-255,0,Square head is at 10 o'clock (top-LEFT). Small arm points straight to 9 o'clock (strictly horizontal LEFT). Long leg points straight to 3 o'clock (strictly horizontal RIGHT). Bottom leg points straight to 6 o'clock (strictly vertical DOWN).,37,0.0,0,0
G17,19,3,page9-46,0,"X-shaped figure. Square head at top-RIGHT. Highest point is a sharp tip pointing up-LEFT. Crucially, the bottom-LEFT leg has a sharp point, while the bottom-RIGHT leg has a flat, blunt end. No vertical or horizontal parts.",36,0.0,0,0
G17,20,3,page-B,0,"Target has its square head on the far RIGHT edge. The highest part of the figure is a large sharp point aiming diagonally UP-LEFT. Directly below the square head, a small arm points perfectly straight RIGHT (horizontal). It has one leg pointing perfectly straight DOWN (vertical) and another pointing diagonally DOWN-LEFT.",51,0.5,1,0
G17,21,3,page5-28,0,"Square head is on the LEFT. A long arm points strictly HORIZONTALLY to the RIGHT (3 o'clock). Two pointy legs: one points perfectly VERTICAL DOWN (6 o'clock), the other points diagonally DOWN-LEFT. (Crucially: Head on LEFT, horizontal arm on RIGHT, do not pick the mirrored image).",46,1.0,2,0
G17,22,3,page7-107,0,"Square head is at the top-LEFT. A large triangular shape points diagonally UP-RIGHT. One leg points perfectly straight VERTICAL DOWN (6 o'clock), and another limb points diagonally DOWN-RIGHT. Crucially, there are NO strictly horizontal parts. (Ensure head is on the left, not the right).",44,0.5,1,0
G17,23,3,page3-35,0,"Square head perfectly at the top. Left arm points strictly horizontal LEFT (9 o'clock). Torso is a large vertical diamond. Two legs point diagonally down-left (7 o'clock) and down-right (5 o'clock). Crucially, NO leg points straight down, and NO part points horizontally right.",43,1.0,2,0
G17,24,4,page-B,1,"Square head is on the RIGHT. Highest point aims UP-LEFT (10 o'clock). Small arm directly below the head points STRICTLY HORIZONTAL RIGHT (3 o'clock, NOT down-right). Legs point STRICTLY VERTICAL DOWN (6 o'clock) and diagonally DOWN-LEFT. Crucially, NO part points horizontally left (9 o'clock).",44,1.0,2,0
G17,25,4,page7-255,1,Square head is on the top-LEFT. High arm right next to the head points STRICTLY HORIZONTAL LEFT (9 o'clock). A lower leg points STRICTLY HORIZONTAL RIGHT (3 o'clock). Bottom leg points STRICTLY VERTICAL DOWN (6 o'clock). CRUCIALLY: Double-check that the head is on the LEFT and the high arm points LEFT (do NOT pick images where the head is on the right or high arm points right).,67,1.0,2,0
G17,26,4,page7-107,1,"Square head is on the top-LEFT (10 o'clock). A large, sharp triangular shape points diagonally UP-RIGHT (2 o'clock). Two lower limbs: one points STRICTLY VERTICAL DOWN (6 o'clock), the other diagonally DOWN-RIGHT. CRUCIALLY: Head is on the LEFT, triangle points RIGHT. There are NO strictly horizontal parts (do NOT pick the mirror image with head on the right).",58,1.0,2,0
G17,27,4,page3-35,1,"Square head perfectly at the top center. Left arm points STRICTLY HORIZONTAL LEFT (9 o'clock). Torso is a large vertical diamond. Two legs point diagonally down-left and down-right. CRUCIALLY: NO leg points straight vertical down, and NO part points horizontally right (do NOT pick the mirror image).",47,1.0,2,0
G17,28,4,page9-46,1,"X-shaped figure. Square head is on the top-RIGHT (2 o'clock), LOWER than the HIGHEST point, which is a sharp tip pointing diagonally UP-LEFT (10 o'clock). Two legs point diagonally DOWN-LEFT and DOWN-RIGHT. CRUCIALLY: NO parts point strictly horizontal or vertical. Ensure head is on the RIGHT (do NOT pick the mirror image).",52,0.0,0,0
G17,29,4,page5-28,1,Square head is on the top-LEFT (10 o'clock). A long arm points STRICTLY HORIZONTAL RIGHT (3 o'clock). One leg points STRICTLY VERTICAL DOWN (6 o'clock). Another leg points diagonally DOWN-LEFT (7 o'clock). CRUCIALLY: Ensure head is on the LEFT and the horizontal arm points RIGHT (do NOT pick the mirrored image).,51,0.5,1,0
G17,30,5,page7-255,2,"Square head is on the top-LEFT. High arm right next to the head points STRICTLY HORIZONTAL LEFT (9 o'clock). A lower, long leg points STRICTLY HORIZONTAL RIGHT (3 o'clock). Bottom leg points STRICTLY VERTICAL DOWN (6 o'clock). CRUCIALLY: Double-check that the head is on the LEFT and the high arm points LEFT (do NOT pick the mirror image where the head is on the right).",65,0.0,0,0
G17,31,5,page3-35,2,"Square head perfectly at the top center. Left arm points STRICTLY HORIZONTAL LEFT (9 o'clock). Torso is a large vertical diamond. Two legs point diagonally down-left and down-right. CRUCIALLY: NO leg points straight vertical down, and NO part points horizontally right (do NOT pick the mirror image).",47,1.0,2,0
G17,32,5,page5-28,2,"Square head is on the top-LEFT. Arm points STRICTLY HORIZONTAL RIGHT (3 o'clock). One leg points STRICTLY VERTICAL DOWN (6 o'clock). The other leg points diagonally DOWN-LEFT (7 o'clock). CRUCIALLY: The diagonal leg points LEFT, NOT right! Look very closely: NO part points down-right. Ensure the head is on the LEFT (do NOT pick the mirror image).",57,0.5,1,0
G17,33,5,page-B,2,"Square head is on the RIGHT side. Highest point is a large sharp tip aiming diagonally UP-LEFT (10 o'clock). Just below the head, a small arm points STRICTLY HORIZONTAL RIGHT (3 o'clock, NOT down-right). One leg points STRICTLY VERTICAL DOWN (6 o'clock) and another diagonally DOWN-LEFT. CRUCIALLY: Head is on the RIGHT! Do NOT pick images with the head on the left.",62,0.5,1,0
G17,34,5,page7-107,2,"Square head is on the top-LEFT. A large, sharp triangular shape points diagonally UP-RIGHT. Of the two bottom limbs, one points perfectly straight VERTICAL DOWN (6 o'clock) and the other points diagonally DOWN-RIGHT. CRUCIALLY: The head is on the LEFT and the big triangle points RIGHT. There are NO horizontal parts.",51,1.0,2,0
G17,35,5,page9-46,2,"Square head is on the RIGHT. The HIGHEST point is a sharp tip aiming diagonally UP-LEFT. It has two legs: one points diagonally DOWN-LEFT, the other diagonally DOWN-RIGHT. CRUCIALLY: BOTH legs are DIAGONAL. Absolutely NO leg points perfectly straight vertical down (6 o'clock), and there are NO horizontal parts. Ensure the head is on the RIGHT.",56,0.5,1,0
G18,0,0,page-B,0,"bird with its long neck leaning diagonally to the left, beak pointing left, large triangular body pointing right, and visible feet at the bottom",24,0.0,0,0
G18,1,0,page7-107,0,"Kneeling person with legs pointing down-left, diamond head, and one arm pointing straight horizontally to the right.",17,0.0,0,0
G18,2,0,page9-46,0,"Bird with a long neck leaning up-left, head pointing left. The body is a large triangle pointing horizontally to the right. It has two distinct small triangular feet at the bottom (its body is not flat on the bottom).",39,0.0,0,0
G18,3,0,page5-28,0,"Person with a diamond head, a small arm pointing straight horizontally to the left, a large triangular skirt/body pointing straight horizontally to the right, and one leg pointing straight down.",30,0.0,0,0
G18,4,0,page7-255,0,"Person with a diamond head, one arm pointing diagonally up-left, large triangular body pointing horizontally right, and a long leg extending diagonally down-right.",23,0.0,0,0
G18,5,0,page3-35,0,"Diamond head on the top-left, an arm pointing diagonally up-right, large body pointing down-left, and a flat bottom with a foot pointing horizontally to the left.",26,0.0,0,0
G18,6,1,page9-46,1,"Bird with a diamond head and neck leaning up-left. The large triangular body has a flat horizontal bottom edge, with its top edge sloping down to a pointed tail on the right. Below the body, there are two distinct, uneven feet sticking straight down (it does not sit flat on the ground).",52,0.5,1,0
G18,7,1,page5-28,1,"Figure with a diamond head. It has a small arm pointing strictly horizontally left, and a large triangular body pointing strictly horizontally right. A single triangular leg points completely vertically straight down.",32,0.5,1,0
G18,8,1,page-B,1,"Bird with a diamond head and neck leaning up-left. The large body points right, featuring a straight vertical left edge and a flat horizontal bottom edge. A single small foot points diagonally down-left from the front-bottom corner.",37,0.0,0,0
G18,9,1,page3-35,1,"Figure with diamond head on the top-left. A small arm points diagonally up-right. The body points down-left and has a perfectly flat horizontal bottom edge. A pointed foot extends straight horizontally to the left, resting flat on the ground.",39,0.0,0,0
G18,10,1,page7-255,1,"Figure with a diamond head. A small arm points diagonally up-left. The large main body triangle points exactly horizontally to the right, with a vertical flat left edge. A single leg at the bottom points diagonally down-right.",37,0.0,0,0
G18,11,1,page7-107,1,Figure with a diamond head. A small arm points exactly horizontally to the right. The large main body triangle points diagonally up-left. The legs at the bottom point diagonally down-left.,30,1.0,2,0
G18,12,2,page5-28,2,"Person with a diamond head. A small arm points strictly horizontally left. The large body points strictly horizontally right. Both the arm and the body have completely flat, horizontal top edges. The single leg points straight vertically down, featuring a perfectly vertical flat edge on its left side (it does not slant diagonally).",53,1.0,2,0
G18,13,2,page9-46,2,"Bird with head/neck leaning up-left. The large triangular body points strictly horizontally right and has a perfectly flat horizontal bottom edge. Extending straight vertically down from beneath this flat bottom edge are exactly two distinct, small pointed feet.",38,1.0,2,0
G18,14,2,page7-107,2,Figure with a diamond head. A small arm points exactly horizontally to the right. The large main body triangle points diagonally up-left. The legs at the bottom point diagonally down-left.,30,1.0,2,0
G18,15,2,page-B,2,"Bird with head/neck leaning up-left. The large main body is a right triangle with a strictly vertical left edge and a perfectly flat horizontal bottom edge (its top edge slopes downwards to the right). A single pointed foot extends diagonally down-left from the bottom-left corner, reaching below the horizontal bottom edge.",51,1.0,2,0
G18,16,2,page7-255,2,"Figure with a diamond head. Small arm points diagonally UP-LEFT. The large body points horizontally right, featuring a perfectly vertical left edge and a completely flat horizontal bottom edge. A single leg points diagonally DOWN-RIGHT.",35,0.5,1,0
G18,17,2,page3-35,2,"Figure with diamond head on top-left. Small arm points diagonally UP-RIGHT. The large body has a perfectly vertical LEFT edge and a flat horizontal BOTTOM edge. A flat foot points strictly horizontally to the LEFT, resting completely flat on the ground.",41,0.5,1,0
G18,18,3,page7-255,0,"Figure with a diamond head. Small arm points diagonally UP-LEFT. Large body points horizontally right, featuring a perfectly vertical left edge and a flat horizontal bottom edge. The single leg points diagonally DOWN-RIGHT (not straight vertically down).",37,1.0,2,0
G18,19,3,page9-46,0,"Bird with head/neck leaning up-left. The large triangular body points strictly horizontally right and has a perfectly flat horizontal bottom edge. Extending straight vertically down from beneath this flat bottom edge are exactly two distinct, small pointed feet.",38,1.0,2,0
G18,20,3,page3-35,0,"Figure with a diamond head. The large main body has a straight vertical LEFT edge and a perfectly flat horizontal BOTTOM edge. A pointed foot extends strictly horizontally LEFT from the bottom, resting completely flat on the ground. A small arm points diagonally UP-RIGHT.",44,1.0,2,0
G18,21,3,page7-107,0,Figure with a diamond head. A small arm points exactly horizontally to the right. The large main body triangle points diagonally up-left. The legs at the bottom point diagonally down-left.,30,0.5,1,0
G18,22,3,page5-28,0,"Person with a diamond head. A small arm points strictly horizontally left. The large body points strictly horizontally right. Both the arm and the body have completely flat, horizontal top edges. The single leg points straight vertically down, featuring a perfectly vertical flat edge on its left side (it does not slant diagonally).",53,1.0,2,0
G18,23,3,page-B,0,"Bird with head/neck leaning up-left. The large main body is a right triangle with a strictly vertical left edge and a perfectly flat horizontal bottom edge. A single pointed foot extends diagonally down-left from the bottom-left corner, reaching below the horizontal bottom edge.",43,1.0,2,0
G18,24,4,page7-255,1,"Figure with a diamond head. Small arm points diagonally UP-LEFT. Large body points horizontally right, featuring a perfectly vertical left edge and a flat horizontal bottom edge. The single leg points diagonally DOWN-RIGHT (not straight vertically down).",37,0.5,1,0
G18,25,4,page-B,1,"Bird with head/neck leaning up-left. The large main body is a right triangle with a strictly vertical left edge and a perfectly flat horizontal bottom edge. A single pointed foot extends diagonally down-left from the bottom-left corner, reaching below the horizontal bottom edge.",43,1.0,2,0
G18,26,4,page7-107,1,Figure with a diamond head. A small arm points exactly horizontally to the RIGHT. The large main body triangle points diagonally UP-LEFT. The legs at the bottom point diagonally DOWN-LEFT (not horizontally right).,33,1.0,2,0
G18,27,4,page5-28,1,"Person with a diamond head. A small arm points strictly horizontally left. The large body points strictly horizontally right. Both the arm and the body have completely flat, horizontal top edges. The single leg points straight vertically down, featuring a perfectly vertical flat edge on its left side (it does not slant diagonally).",53,0.5,1,0
G18,28,4,page9-46,1,"Bird with head/neck leaning up-left. The large triangular body points strictly horizontally right and has a perfectly flat horizontal bottom edge. Extending straight vertically down from beneath this flat bottom edge are exactly two distinct, small pointed feet.",38,0.5,1,0
G18,29,4,page3-35,1,"Figure with a diamond head. Small arm points diagonally UP-RIGHT. The large main body has a straight perfectly vertical LEFT edge and a perfectly flat horizontal BOTTOM edge. A pointed foot extends strictly horizontally LEFT from the bottom, resting completely flat on the ground.",44,0.5,1,0
G18,30,5,page5-28,2,"Figure with a diamond head. Small arm points strictly horizontally LEFT, large body points strictly horizontally RIGHT. Crucially, the top edges of BOTH the arm and the body are completely flat and horizontal. The single leg points straight vertically DOWN.",40,0.0,0,0
G18,31,5,page9-46,2,"Bird with head leaning up-left. Large body has a perfectly flat horizontal bottom edge and vertical left edge. Crucially, it stands on exactly TWO distinct pointed feet that extend completely vertically DOWN from this flat bottom edge (it does NOT rest flat on the ground).",45,0.5,1,0
G18,32,5,page3-35,2,"Figure with a diamond head. Small arm points diagonally UP-RIGHT. The large main body has a straight perfectly vertical LEFT edge and a perfectly flat horizontal BOTTOM edge. A pointed foot extends strictly horizontally LEFT from the bottom, resting completely flat on the same horizontal ground line.",47,1.0,2,0
G18,33,5,page-B,2,"Bird with head/neck leaning up-left. The large main body is a right triangle with a strictly vertical left edge and a perfectly flat horizontal bottom edge. A single pointed foot extends diagonally down-left from the bottom-left corner, reaching below the horizontal bottom edge.",43,1.0,2,0
G18,34,5,page7-255,2,"Figure with a diamond head. Small arm points diagonally UP-LEFT. Large body points horizontally RIGHT, featuring a strictly vertical left edge and a completely flat horizontal bottom edge. The single leg points diagonally DOWN-RIGHT (not straight down).",37,1.0,2,0
G18,35,5,page7-107,2,"Figure with a diamond head. A small arm points exactly horizontally to the RIGHT. The large main body triangle points diagonally UP-LEFT. Crucially, the legs at the bottom point diagonally DOWN-LEFT (not horizontally right).",34,0.5,1,0
G19,0,0,page5-28,0,"person sitting facing left, legs straight out to the left",10,0.0,0,0
G19,1,0,page9-46,0,"person with an hourglass body, diamond-shaped head, one arm pointing straight to the right, and one leg extending down and to the left",23,0.5,1,0
G19,2,0,page3-35,0,"person running left, diamond head, large triangle body pointing left, single arm pointing up and to the right",18,0.0,0,0
G19,3,0,page-B,0,"person with a completely flat horizontal bottom base, diamond head, facing right with one arm reaching straight horizontally to the right",21,0.0,0,0
G19,4,0,page7-255,0,"person facing right, diamond head, large triangle chest pointing right, single arm pointing straight horizontally right, lower body pointing down and to the left",24,0.5,1,0
G19,5,0,page7-107,0,"person with diamond head, one arm pointing straight vertically up on the left side, one leg extending straight horizontally to the right, and the other leg pointing down and to the left",32,0.0,0,0
G19,6,1,page5-28,1,person sitting facing left. The legs form a perfectly flat horizontal bottom base ending in a sharp point on the far left. The lower back features a large sharp point extending down and to the right. A small arm points up and to the right from the neck.,48,0.0,0,0
G19,7,1,page3-35,1,"Diamond head. Large sharp chest pointing horizontally left. A single small arm points diagonally up and to the right. The lower body extends downwards, and its entire right edge is a perfectly straight vertical line.",35,0.5,1,0
G19,8,1,page-B,1,"The entire bottom edge is perfectly flat and horizontal. A single arm points straight out to the right, parallel to the flat bottom. The entire left edge is a straight diagonal line sloping down from the neck to the bottom left corner.",42,0.5,1,0
G19,9,1,page9-46,1,"Diamond head, pinched narrow hourglass waist. Left chest points sharply left, right arm points perfectly straight horizontally right. The lower body features a large prominent section pointing down and to the right, and a separate leg pointing diagonally down and left.",41,0.0,0,0
G19,10,1,page7-107,1,"Diamond head. The body has three main sharp extremities: one points perfectly straight vertically UP on the left side, another points perfectly straight horizontally RIGHT, and the lowest point aims diagonally DOWN and LEFT.",34,1.0,2,0
G19,11,1,page7-255,1,"Diamond head. The right side has two sharp points: a small arm pointing perfectly horizontally RIGHT, and a large prominent chest below it also pointing RIGHT. The single lowest extremity is a leg pointing diagonally DOWN and LEFT.",38,0.5,1,0
G19,12,2,page9-46,2,"Diamond head, narrow hourglass waist. Left side has a THICK chest pointing left and a THIN leg pointing down-left. Right side has a THIN arm pointing perfectly horizontal right and a THICK leg pointing down-right.",35,1.0,2,0
G19,13,2,page-B,2,Diamond head. Perfectly flat horizontal bottom base. The entire left edge is a single continuous straight diagonal line sloping down-left. The right side has one arm pointing perfectly horizontally to the right.,32,1.0,2,0
G19,14,2,page3-35,2,"Diamond head. Large sharp chest pointing LEFT. Single small arm pointing diagonally UP-RIGHT. The lower body forms a 90-degree corner at the bottom right, with a straight VERTICAL right edge and a flat HORIZONTAL bottom.",35,1.0,2,0
G19,15,2,page7-107,2,"Diamond head. Three main sharp extremities: one points straight vertically UP on the left, one points straight horizontally RIGHT, and the lowest point aims diagonally DOWN-LEFT.",26,1.0,2,0
G19,16,2,page7-255,2,Diamond head. The entire left edge of the body is a single continuous straight line sloping down-left. The right side has TWO distinct points aiming perfectly HORIZONTALLY RIGHT: a small thin arm on top and a larger thick chest below it.,41,0.0,0,0
G19,17,2,page5-28,2,"Diamond head. Body has exactly three main points: a long ""leg"" extending HORIZONTALLY LEFT (its bottom edge is perfectly FLAT and HORIZONTAL), a small arm pointing UP-RIGHT, and a large thick point pointing DOWN-RIGHT.",34,0.5,1,0
G19,18,3,page7-107,0,"Diamond head. Three main sharp extremities: one points straight vertically UP on the left, one points straight horizontally RIGHT, and the lowest point aims diagonally DOWN-LEFT.",26,0.5,1,0
G19,19,3,page9-46,0,"Diamond head, narrow hourglass waist. Left side has a THICK chest pointing left and a THIN leg pointing down-left. Right side has a THIN arm pointing perfectly horizontal right and a THICK leg pointing down-right.",35,0.5,1,0
